,Sensor1,class
2022-10-21 15:05:06.224713+00:00,0.076,True
2022-10-21 15:36:50.626603+00:00,0.075,True
2022-10-21 16:08:03.426450+00:00,0.069,True
2022-10-21 16:39:33.250763+00:00,0.075,True
2022-10-21 17:10:47.670760+00:00,0.071,True
2022-10-21 17:42:01.582843+00:00,0.067,True
2022-10-21 18:13:15.665113+00:00,0.067,True
2022-10-21 18:44:29.901594+00:00,0.053,True
2022-10-21 19:15:44.547629+00:00,0.068,True
2022-10-21 19:46:58.391333+00:00,0.06,True
2022-10-21 20:18:13.362716+00:00,0.071,True
2022-10-21 20:49:26.792796+00:00,0.069,True
2022-10-21 21:20:56.628726+00:00,0.07,True
2022-10-21 21:52:10.953319+00:00,0.071,True
2022-10-21 22:23:25.422447+00:00,0.072,True
2022-10-21 22:54:39.829158+00:00,0.072,True
2022-10-21 23:25:54.150098+00:00,0.063,True
2022-10-21 23:57:08.222997+00:00,0.064,True
2022-10-22 00:28:26.624035+00:00,0.069,True
2022-10-22 00:59:42.269729+00:00,0.071,True
2022-10-22 01:30:56.530567+00:00,0.071,True
2022-10-22 02:02:10.468496+00:00,0.073,True
2022-10-22 02:33:24.547908+00:00,0.07,True
2022-10-22 03:04:38.956724+00:00,0.069,True
2022-10-22 03:35:53.104572+00:00,0.07,True
2022-10-22 04:07:07.191160+00:00,0.068,True
2022-10-22 04:38:21.427917+00:00,0.067,True
2022-10-22 05:09:37.187084+00:00,0.07,True
2022-10-22 05:40:52.228193+00:00,0.069,True
2022-10-22 06:12:11.512385+00:00,0.067,True
2022-10-22 06:43:25.826209+00:00,0.067,True
2022-10-22 07:14:38.952738+00:00,0.064,True
2022-10-22 07:45:53.029296+00:00,0.065,True
2022-10-22 08:17:07.105743+00:00,0.065,True
2022-10-22 08:48:21.429931+00:00,0.065,True
2022-10-22 09:19:35.504529+00:00,0.067,True
2022-10-22 09:51:20.383434+00:00,0.067,True
2022-10-22 10:22:34.223879+00:00,0.069,True
2022-10-22 10:53:49.508386+00:00,0.07,True
2022-10-22 11:25:02.909047+00:00,0.071,True
2022-10-22 11:56:17.514094+00:00,0.071,True
2022-10-22 12:27:31.651215+00:00,0.072,True
2022-10-22 12:59:15.936090+00:00,0.072,True
2022-10-22 13:30:30.623199+00:00,0.072,True
2022-10-22 14:01:44.722211+00:00,0.074,True
2022-10-22 14:32:59.028055+00:00,0.072,True
2022-10-22 15:04:13.023300+00:00,0.072,True
2022-10-22 15:35:27.347739+00:00,0.072,True
2022-10-22 16:06:41.361011+00:00,0.07,True
2022-10-22 16:37:55.508821+00:00,0.071,True
2022-10-22 17:09:09.748682+00:00,0.063,True
2022-10-22 17:40:40.229429+00:00,0.067,True
2022-10-22 18:11:54.797647+00:00,0.064,True
2022-10-22 18:43:08.795900+00:00,0.066,True
2022-10-22 19:14:23.029893+00:00,0.068,True
2022-10-22 19:45:36.864441+00:00,0.061,True
2022-10-22 20:16:51.268611+00:00,0.063,True
2022-10-22 20:48:05.346855+00:00,0.065,True
2022-10-22 21:19:19.986046+00:00,0.063,True
2022-10-22 21:50:34.151588+00:00,0.061,True
2022-10-22 22:21:48.226072+00:00,0.064,True
2022-10-22 22:53:02.947105+00:00,0.064,True
2022-10-22 23:24:45.988558+00:00,0.063,True
2022-10-22 23:56:00.302462+00:00,0.06,True
2022-10-23 00:27:14.388529+00:00,0.06,True
2022-10-23 00:58:28.710741+00:00,0.059,True
2022-10-23 01:29:42.717083+00:00,0.057,True
2022-10-23 02:01:27.502774+00:00,0.059,True
2022-10-23 02:32:41.742847+00:00,0.059,True
2022-10-23 03:03:55.742673+00:00,0.06,True
2022-10-23 03:35:11.185818+00:00,0.061,True
2022-10-23 04:06:26.170202+00:00,0.06,True
2022-10-23 04:37:40.150210+00:00,0.06,True
2022-10-23 05:08:54.146942+00:00,0.06,True
2022-10-23 05:40:38.471411+00:00,0.06,True
2022-10-23 06:11:54.227369+00:00,0.061,True
2022-10-23 06:43:08.702476+00:00,0.06,True
2022-10-23 07:14:22.388154+00:00,0.06,True
2022-10-23 07:45:36.556421+00:00,0.06,True
2022-10-23 08:16:49.508245+00:00,0.06,True
2022-10-23 08:48:33.903267+00:00,0.061,True
2022-10-23 09:20:04.633198+00:00,0.061,True
2022-10-23 09:51:24.389339+00:00,0.062,True
2022-10-23 10:22:38.787393+00:00,0.062,True
2022-10-23 10:53:53.269355+00:00,0.06,True
2022-10-23 11:25:37.749000+00:00,0.063,True
2022-10-23 11:56:52.703379+00:00,0.065,True
2022-10-23 12:28:23.266337+00:00,0.064,True
2022-10-23 12:59:37.422524+00:00,0.064,True
2022-10-23 13:30:51.666867+00:00,0.065,True
2022-10-23 14:02:08.941326+00:00,0.066,True
2022-10-23 14:33:20.063691+00:00,0.067,True
2022-10-23 15:04:33.827321+00:00,0.065,True
2022-10-23 15:36:18.541208+00:00,0.068,True
2022-10-23 16:07:32.706844+00:00,0.068,True
2022-10-23 16:38:46.868741+00:00,0.063,True
2022-10-23 17:10:00.876299+00:00,0.065,True
2022-10-23 17:41:15.426115+00:00,0.062,True
2022-10-23 18:12:29.588848+00:00,0.062,True
2022-10-23 18:43:44.149609+00:00,0.063,True
2022-10-23 19:14:58.467726+00:00,0.065,True
2022-10-23 19:46:12.945792+00:00,0.062,True
2022-10-23 20:17:27.022444+00:00,0.057,True
2022-10-23 20:48:41.506598+00:00,0.061,True
2022-10-23 21:20:00.866352+00:00,0.061,True
2022-10-23 21:51:14.784729+00:00,0.061,True
2022-10-23 22:22:29.267160+00:00,0.053,True
2022-10-23 22:53:43.427430+00:00,0.059,True
2022-10-23 23:24:57.507532+00:00,0.058,True
2022-10-23 23:56:11.916699+00:00,0.061,True
2022-10-24 00:27:25.748075+00:00,0.06,True
2022-10-24 00:59:11.028555+00:00,0.062,True
2022-10-24 01:30:24.949116+00:00,0.061,True
2022-10-24 02:01:39.428518+00:00,0.061,True
2022-10-24 02:32:53.841449+00:00,0.062,True
2022-10-24 03:04:07.904739+00:00,0.062,True
2022-10-24 03:35:21.990266+00:00,0.062,True
2022-10-24 04:06:36.061977+00:00,0.062,True
2022-10-24 04:37:50.230124+00:00,0.063,True
2022-10-24 05:09:04.626334+00:00,0.064,True
2022-10-24 05:40:18.466061+00:00,0.065,True
2022-10-24 06:11:33.026931+00:00,0.066,True
2022-10-24 06:42:47.182917+00:00,0.065,True
2022-10-24 07:14:01.345959+00:00,0.066,True
2022-10-24 07:45:15.351916+00:00,0.064,True
2022-10-24 08:16:44.704760+00:00,0.066,True
2022-10-24 08:48:14.788599+00:00,0.064,True
2022-10-24 09:19:28.958614+00:00,0.064,True
2022-10-24 09:50:49.345144+00:00,0.066,True
2022-10-24 10:22:02.142032+00:00,0.066,True
2022-10-24 10:53:16.382783+00:00,0.065,True
2022-10-24 11:25:00.864923+00:00,0.065,True
2022-10-24 11:56:15.509680+00:00,0.066,True
2022-10-24 12:27:29.821854+00:00,0.067,True
2022-10-24 12:58:43.901969+00:00,0.066,True
2022-10-24 13:29:58.470840+00:00,0.066,True
2022-10-24 14:01:12.786828+00:00,0.066,True
2022-10-24 14:32:25.590157+00:00,0.069,True
2022-10-24 15:03:39.586929+00:00,0.07,True
2022-10-24 15:34:54.143282+00:00,0.069,True
2022-10-24 16:06:07.215471+00:00,0.07,True
2022-10-24 16:37:21.667573+00:00,0.073,True
2022-10-24 17:08:35.990522+00:00,0.075,True
2022-10-24 17:39:50.102712+00:00,0.076,True
2022-10-24 18:11:04.143981+00:00,0.085,True
2022-10-24 18:42:18.308504+00:00,0.108,True
2022-10-24 18:58:32.703217+00:00,0.123,True
2022-10-24 19:14:45.276708+00:00,0.105,True
2022-10-24 19:31:00.309850+00:00,0.092,True
2022-10-24 19:47:14.949898+00:00,0.085,True
2022-10-24 20:03:29.346161+00:00,0.112,True
2022-10-24 20:19:43.663772+00:00,0.127,True
2022-10-24 20:36:01.821968+00:00,0.18,True
2022-10-24 20:52:15.914363+00:00,0.199,True
2022-10-24 21:23:30.068841+00:00,0.175,True
2022-10-24 21:54:44.627499+00:00,0.151,True
2022-10-24 22:25:58.639745+00:00,0.138,True
2022-10-24 22:57:12.869670+00:00,0.122,True
2022-10-24 23:28:27.108401+00:00,0.115,True
2022-10-24 23:59:41.520804+00:00,0.11,True
2022-10-25 00:31:11.105345+00:00,0.106,True
2022-10-25 01:02:29.349144+00:00,0.102,True
2022-10-25 01:33:44.229055+00:00,0.098,True
2022-10-25 02:04:58.221847+00:00,0.095,True
2022-10-25 02:36:12.069613+00:00,0.156,True
2022-10-25 02:52:26.861968+00:00,0.5650000000000001,True
2022-10-25 03:08:40.949659+00:00,0.473,True
2022-10-25 03:24:55.102857+00:00,0.497,True
2022-10-25 03:41:09.347080+00:00,0.779,True
2022-10-25 03:57:24.150945+00:00,0.722,True
2022-10-25 04:13:38.463666+00:00,0.59,True
2022-10-25 04:29:52.225272+00:00,0.513,True
2022-10-25 04:46:06.395906+00:00,0.449,True
2022-10-25 05:02:21.032367+00:00,0.403,True
2022-10-25 05:19:05.505354+00:00,0.384,True
2022-10-25 05:35:19.988815+00:00,0.368,True
2022-10-25 05:51:34.232458+00:00,0.353,True
2022-10-25 06:07:48.072367+00:00,0.347,True
2022-10-25 06:24:02.946819+00:00,0.333,True
2022-10-25 06:40:16.950174+00:00,0.309,True
2022-10-25 06:56:31.823869+00:00,0.285,True
2022-10-25 07:12:50.308089+00:00,0.268,True
2022-10-25 07:29:05.271184+00:00,0.256,True
2022-10-25 07:45:18.145624+00:00,0.244,True
2022-10-25 08:01:32.384271+00:00,0.237,True
2022-10-25 08:17:46.627355+00:00,0.23,True
2022-10-25 08:34:00.467999+00:00,0.223,True
2022-10-25 08:50:14.631143+00:00,0.219,True
2022-10-25 09:06:29.268398+00:00,0.223,True
2022-10-25 09:22:41.981055+00:00,0.221,True
2022-10-25 09:38:56.389272+00:00,0.214,True
2022-10-25 09:55:25.582404+00:00,0.208,True
2022-10-25 10:11:39.993354+00:00,0.205,True
2022-10-25 10:27:53.831125+00:00,0.197,True
2022-10-25 10:29:01.187271+00:00,0.196,True
2022-10-25 10:45:15.821963+00:00,0.196,True
2022-10-25 11:01:29.906951+00:00,0.192,True
2022-10-25 11:17:43.904707+00:00,0.188,True
2022-10-25 11:33:58.303476+00:00,0.184,True
2022-10-25 11:50:42.944190+00:00,0.18,True
2022-10-25 12:07:27.027823+00:00,0.177,True
2022-10-25 12:23:41.272339+00:00,0.175,True
2022-10-25 12:39:55.508518+00:00,0.172,True
2022-10-25 12:56:09.588134+00:00,0.167,True
2022-10-25 13:12:23.828445+00:00,0.166,True
2022-10-25 13:28:38.226426+00:00,0.163,True
2022-10-25 13:44:52.949439+00:00,0.161,True
2022-10-25 14:01:06.943233+00:00,0.16,True
2022-10-25 14:17:20.866888+00:00,0.158,True
2022-10-25 14:33:35.345911+00:00,0.155,True
2022-10-25 14:49:49.501574+00:00,0.153,True
2022-10-25 15:06:03.430508+00:00,0.152,True
2022-10-25 15:22:17.666764+00:00,0.149,True
2022-10-25 15:38:32.385367+00:00,0.147,True
2022-10-25 15:54:46.227645+00:00,0.141,True
2022-10-25 16:11:00.792182+00:00,0.138,True
2022-10-25 16:42:29.666422+00:00,0.137,True
2022-10-25 17:13:43.990595+00:00,0.131,True
2022-10-25 17:44:58.308098+00:00,0.127,True
2022-10-25 18:16:12.864635+00:00,0.118,True
2022-10-25 18:47:26.702523+00:00,0.122,True
2022-10-25 19:18:41.749630+00:00,0.121,True
2022-10-25 19:49:55.589781+00:00,0.111,True
2022-10-25 20:21:10.382975+00:00,0.114,True
2022-10-25 20:52:24.790383+00:00,0.11,True
2022-10-25 21:23:38.943602+00:00,0.11,True
2022-10-25 21:55:08.226967+00:00,0.107,True
2022-10-25 22:26:39.027104+00:00,0.103,True
2022-10-25 22:57:52.866551+00:00,0.103,True
2022-10-25 23:29:06.947843+00:00,0.096,True
2022-10-26 00:00:21.508055+00:00,0.097,True
2022-10-26 00:31:35.662692+00:00,0.094,True
2022-10-26 01:02:49.908455+00:00,0.094,True
2022-10-26 01:34:19.028714+00:00,0.091,True
2022-10-26 02:05:33.188735+00:00,0.091,True
2022-10-26 02:36:47.507564+00:00,0.091,True
2022-10-26 03:08:01.903369+00:00,0.088,True
2022-10-26 03:39:16.149873+00:00,0.087,True
2022-10-26 04:10:31.030291+00:00,0.087,True
2022-10-26 04:41:44.865406+00:00,0.086,True
2022-10-26 05:12:59.266508+00:00,0.087,True
2022-10-26 05:44:13.827134+00:00,0.084,True
2022-10-26 06:15:27.667385+00:00,0.081,True
2022-10-26 06:46:42.147712+00:00,0.08,True
2022-10-26 07:17:56.625080+00:00,0.08,True
2022-10-26 07:49:10.943762+00:00,0.079,True
2022-10-26 08:20:25.667628+00:00,0.078,True
2022-10-26 08:51:39.503957+00:00,0.076,True
2022-10-26 09:22:53.987385+00:00,0.076,True
2022-10-26 09:54:09.026741+00:00,0.075,True
2022-10-26 10:25:23.428954+00:00,0.073,True
2022-10-26 10:56:37.828833+00:00,0.073,True
2022-10-26 11:27:51.664470+00:00,0.072,True
2022-10-26 11:59:06.308470+00:00,0.073,True
2022-10-26 12:30:20.389696+00:00,0.072,True
2022-10-26 13:01:34.704936+00:00,0.073,True
2022-10-26 13:32:48.784087+00:00,0.077,True
2022-10-26 14:04:02.786359+00:00,0.078,True
2022-10-26 14:35:17.105903+00:00,0.077,True
2022-10-26 15:06:31.824686+00:00,0.079,True
2022-10-26 15:37:45.902022+00:00,0.074,True
2022-10-26 16:08:58.785006+00:00,0.062,True
2022-10-26 16:40:13.591420+00:00,0.069,True
2022-10-26 17:11:27.181521+00:00,0.069,True
2022-10-26 17:42:56.711786+00:00,0.064,True
2022-10-26 18:14:10.705473+00:00,0.058,True
2022-10-26 18:45:24.626921+00:00,0.058,True
2022-10-26 19:16:38.625128+00:00,0.066,True
2022-10-26 19:47:52.622631+00:00,0.058,True
2022-10-26 20:19:06.625591+00:00,0.063,True
2022-10-26 20:50:21.349187+00:00,0.063,True
2022-10-26 21:21:35.189600+00:00,0.066,True
2022-10-26 21:52:54.866486+00:00,0.06,True
2022-10-26 22:24:24.069803+00:00,0.066,True
2022-10-26 22:55:38.144293+00:00,0.068,True
2022-10-26 23:26:51.022262+00:00,0.058,True
2022-10-26 23:58:05.423848+00:00,0.057,True
2022-10-27 00:29:19.747177+00:00,0.059,True
2022-10-27 01:00:33.989168+00:00,0.062,True
2022-10-27 01:31:47.984660+00:00,0.062,True
2022-10-27 02:03:01.353644+00:00,0.062,True
2022-10-27 02:34:15.319841+00:00,0.061,True
2022-10-27 03:05:29.731326+00:00,0.062,True
2022-10-27 03:36:44.147839+00:00,0.059,True
2022-10-27 04:07:57.986542+00:00,0.059,True
2022-10-27 04:39:13.347814+00:00,0.059,True
2022-10-27 05:10:27.188643+00:00,0.06,True
2022-10-27 05:41:40.229464+00:00,0.06,True
2022-10-27 06:13:25.029848+00:00,0.064,True
2022-10-27 06:44:38.863578+00:00,0.065,True
2022-10-27 07:15:53.666809+00:00,0.062,True
2022-10-27 07:47:07.744807+00:00,0.058,True
2022-10-27 08:18:20.303233+00:00,0.059,True
2022-10-27 08:49:34.311845+00:00,0.06,True
2022-10-27 09:20:48.547747+00:00,0.058,True
2022-10-27 09:52:03.182415+00:00,0.058,True
2022-10-27 10:23:17.347503+00:00,0.058,True
2022-10-27 10:54:31.422215+00:00,0.059,True
2022-10-27 11:25:45.742582+00:00,0.061,True
2022-10-27 11:57:00.062266+00:00,0.06,True
2022-10-27 12:28:13.908796+00:00,0.061,True
2022-10-27 12:59:28.468639+00:00,0.062,True
2022-10-27 13:30:42.302083+00:00,0.067,True
2022-10-27 14:01:56.465222+00:00,0.07,True
2022-10-27 14:33:11.030071+00:00,0.073,True
2022-10-27 15:04:25.186005+00:00,0.07,True
2022-10-27 15:35:40.063140+00:00,0.067,True
2022-10-27 16:06:53.586420+00:00,0.068,True
2022-10-27 16:38:07.904433+00:00,0.066,True
2022-10-27 17:09:22.231122+00:00,0.067,True
2022-10-27 17:40:36.305054+00:00,0.065,True
2022-10-27 18:11:50.397188+00:00,0.061,True
2022-10-27 18:43:05.267183+00:00,0.061,True
2022-10-27 19:14:19.108058+00:00,0.061,True
2022-10-27 19:45:32.942264+00:00,0.06,True
2022-10-27 20:16:47.348024+00:00,0.064,True
2022-10-27 20:48:01.348376+00:00,0.062,True
2022-10-27 21:19:15.988670+00:00,0.06,True
2022-10-27 21:50:29.828174+00:00,0.063,True
2022-10-27 22:21:43.915193+00:00,0.062,True
2022-10-27 22:53:28.950062+00:00,0.06,True
2022-10-27 23:24:58.630070+00:00,0.062,True
2022-10-27 23:56:12.706990+00:00,0.062,True
2022-10-28 00:27:27.109284+00:00,0.056,True
2022-10-28 00:58:41.350902+00:00,0.059,True
2022-10-28 01:29:55.506792+00:00,0.062,True
2022-10-28 02:01:09.904138+00:00,0.062,True
2022-10-28 02:32:24.310701+00:00,0.061,True
2022-10-28 03:03:38.947558+00:00,0.06,True
2022-10-28 03:34:52.787389+00:00,0.062,True
2022-10-28 04:06:07.107467+00:00,0.061,True
2022-10-28 04:37:20.946147+00:00,0.06,True
2022-10-28 05:09:05.436138+00:00,0.064,True
2022-10-28 05:40:35.428135+00:00,0.064,True
2022-10-28 06:11:49.826569+00:00,0.067,True
2022-10-28 06:43:04.148444+00:00,0.065,True
2022-10-28 07:14:18.149148+00:00,0.067,True
2022-10-28 07:45:32.153744+00:00,0.07,True
2022-10-28 08:16:47.102829+00:00,0.073,True
2022-10-28 08:48:00.542759+00:00,0.072,True
2022-10-28 09:19:14.629779+00:00,0.069,True
2022-10-28 09:50:28.949538+00:00,0.07,True
2022-10-28 10:21:43.185472+00:00,0.068,True
2022-10-28 10:52:57.744772+00:00,0.07,True
2022-10-28 11:24:11.826853+00:00,0.07,True
2022-10-28 11:55:26.868835+00:00,0.07,True
2022-10-28 12:26:40.707250+00:00,0.07,True
2022-10-28 12:57:55.024866+00:00,0.07,True
2022-10-28 13:29:11.824878+00:00,0.183,True
2022-10-28 13:45:26.147770+00:00,0.483,True
2022-10-28 14:01:40.389925+00:00,0.366,True
2022-10-28 14:17:54.627679+00:00,0.307,True
2022-10-28 14:34:09.188376+00:00,0.345,True
2022-10-28 14:50:23.188571+00:00,0.339,True
2022-10-28 15:06:42.308771+00:00,0.426,True
2022-10-28 15:22:56.304921+00:00,0.414,True
2022-10-28 15:39:11.185985+00:00,0.404,True
2022-10-28 15:55:25.182760+00:00,0.384,True
2022-10-28 16:11:39.666116+00:00,0.362,True
2022-10-28 16:27:53.664195+00:00,0.361,True
2022-10-28 16:44:07.823205+00:00,0.352,True
2022-10-28 17:00:22.492686+00:00,0.332,True
2022-10-28 17:31:36.466516+00:00,0.287,True
2022-10-28 18:02:51.189144+00:00,0.257,True
2022-10-28 18:34:05.268691+00:00,0.23,True
2022-10-28 19:05:19.263640+00:00,0.212,True
2022-10-28 19:36:33.111272+00:00,0.2,True
2022-10-28 20:07:47.593031+00:00,0.187,True
2022-10-28 20:39:01.907348+00:00,0.175,True
2022-10-28 21:10:14.468207+00:00,0.168,True
2022-10-28 21:41:27.509887+00:00,0.163,True
2022-10-28 22:12:41.828788+00:00,0.154,True
2022-10-28 22:44:25.748577+00:00,0.149,True
2022-10-28 23:15:40.711409+00:00,0.144,True
2022-10-28 23:46:54.306884+00:00,0.139,True
2022-10-29 00:18:08.787756+00:00,0.13,True
2022-10-29 00:49:23.272212+00:00,0.126,True
2022-10-29 01:20:37.343471+00:00,0.116,True
2022-10-29 01:51:51.428706+00:00,0.115,True
2022-10-29 02:23:06.225129+00:00,0.113,True
2022-10-29 02:54:20.145407+00:00,0.111,True
2022-10-29 03:25:33.023701+00:00,0.109,True
2022-10-29 03:56:47.590241+00:00,0.107,True
2022-10-29 04:28:31.422505+00:00,0.104,True
2022-10-29 04:59:44.310982+00:00,0.104,True
2022-10-29 05:30:58.550618+00:00,0.1,True
2022-10-29 06:02:13.110057+00:00,0.098,True
2022-10-29 06:33:27.268027+00:00,0.096,True
2022-10-29 07:04:41.427756+00:00,0.096,True
2022-10-29 07:35:55.908739+00:00,0.094,True
2022-10-29 08:07:10.068999+00:00,0.092,True
2022-10-29 08:38:24.462610+00:00,0.091,True
2022-10-29 09:09:38.789006+00:00,0.09,True
2022-10-29 09:40:52.870065+00:00,0.089,True
2022-10-29 10:12:07.186430+00:00,0.088,True
2022-10-29 10:43:21.342284+00:00,0.089,True
2022-10-29 11:14:35.424027+00:00,0.088,True
2022-10-29 11:45:50.222277+00:00,0.089,True
2022-10-29 12:17:09.027645+00:00,0.092,True
2022-10-29 12:48:23.741920+00:00,0.094,True
2022-10-29 13:19:37.985120+00:00,0.09,True
2022-10-29 13:51:06.943603+00:00,0.089,True
2022-10-29 14:22:36.228424+00:00,0.088,True
2022-10-29 14:53:50.384832+00:00,0.088,True
2022-10-29 15:25:04.703154+00:00,0.087,True
2022-10-29 15:56:18.782017+00:00,0.081,True
2022-10-29 16:27:33.344559+00:00,0.082,True
2022-10-29 16:58:47.423310+00:00,0.082,True
2022-10-29 17:30:01.502077+00:00,0.077,True
2022-10-29 18:01:15.506539+00:00,0.076,True
2022-10-29 18:32:29.743291+00:00,0.074,True
2022-10-29 19:03:44.068607+00:00,0.076,True
2022-10-29 19:34:58.868325+00:00,0.076,True
2022-10-29 20:06:12.865285+00:00,0.075,True
2022-10-29 20:37:26.709311+00:00,0.074,True
2022-10-29 21:08:40.945367+00:00,0.072,True
2022-10-29 21:40:15.750088+00:00,0.073,True
2022-10-29 22:11:34.631090+00:00,0.075,True
2022-10-29 22:42:49.269155+00:00,0.073,True
2022-10-29 23:14:18.546513+00:00,0.073,True
2022-10-29 23:45:33.102340+00:00,0.07,True
2022-10-30 00:16:47.111444+00:00,0.069,True
2022-10-30 00:48:01.432187+00:00,0.068,True
2022-10-30 01:19:15.508373+00:00,0.068,True
2022-10-30 01:50:29.988320+00:00,0.073,True
2022-10-30 02:21:44.463530+00:00,0.068,True
2022-10-30 02:52:59.029198+00:00,0.072,True
2022-10-30 03:24:12.622151+00:00,0.072,True
2022-10-30 03:55:26.789381+00:00,0.071,True
2022-10-30 04:26:41.109442+00:00,0.069,True
2022-10-30 04:57:55.509671+00:00,0.068,True
2022-10-30 05:29:09.587012+00:00,0.069,True
2022-10-30 06:00:23.665904+00:00,0.069,True
2022-10-30 06:31:37.990065+00:00,0.07,True
2022-10-30 07:02:51.986382+00:00,0.068,True
2022-10-30 07:34:06.066118+00:00,0.07,True
2022-10-30 08:05:19.268189+00:00,0.07,True
2022-10-30 08:36:33.026455+00:00,0.072,True
2022-10-30 09:07:47.263174+00:00,0.073,True
2022-10-30 09:39:01.668307+00:00,0.073,True
2022-10-30 10:10:16.228370+00:00,0.07,True
2022-10-30 10:41:49.268185+00:00,0.07,True
2022-10-30 11:13:03.592787+00:00,0.068,True
2022-10-30 11:44:17.984854+00:00,0.069,True
2022-10-30 12:15:31.662907+00:00,0.067,True
2022-10-30 12:46:46.389423+00:00,0.07,True
2022-10-30 13:17:59.987932+00:00,0.073,True
2022-10-30 13:49:14.382780+00:00,0.072,True
2022-10-30 14:20:28.463063+00:00,0.074,True
2022-10-30 14:51:42.946393+00:00,0.073,True
2022-10-30 15:22:57.585348+00:00,0.073,True
2022-10-30 15:54:26.944391+00:00,0.068,True
2022-10-30 16:25:39.665464+00:00,0.07,True
2022-10-30 16:56:53.902017+00:00,0.071,True
2022-10-30 17:28:23.103862+00:00,0.065,True
2022-10-30 17:59:37.192492+00:00,0.065,True
2022-10-30 18:30:52.302060+00:00,0.062,True
2022-10-30 19:02:06.383347+00:00,0.065,True
2022-10-30 19:33:20.709877+00:00,0.065,True
2022-10-30 20:04:40.627563+00:00,0.062,True
2022-10-30 20:35:54.150224+00:00,0.067,True
2022-10-30 21:07:08.230340+00:00,0.067,True
2022-10-30 21:38:23.106968+00:00,0.067,True
2022-10-30 22:09:37.426912+00:00,0.063,True
2022-10-30 22:40:51.502899+00:00,0.062,True
2022-10-30 23:12:05.591551+00:00,0.062,True
2022-10-30 23:43:19.347961+00:00,0.058,True
2022-10-31 00:14:33.747747+00:00,0.062,True
2022-10-31 00:45:48.306239+00:00,0.063,True
2022-10-31 01:17:17.342436+00:00,0.064,True
2022-10-31 01:48:31.589319+00:00,0.065,True
2022-10-31 02:20:01.988774+00:00,0.063,True
2022-10-31 02:51:16.069729+00:00,0.063,True
2022-10-31 03:22:30.629370+00:00,0.065,True
2022-10-31 03:53:44.710222+00:00,0.065,True
2022-10-31 04:24:59.342570+00:00,0.064,True
2022-10-31 04:56:12.870459+00:00,0.064,True
2022-10-31 05:27:27.510378+00:00,0.065,True
2022-10-31 05:58:41.666673+00:00,0.065,True
2022-10-31 06:29:54.301275+00:00,0.063,True
2022-10-31 07:01:08.302527+00:00,0.064,True
2022-10-31 07:32:22.782846+00:00,0.064,True
2022-10-31 08:03:36.868277+00:00,0.064,True
2022-10-31 08:34:50.946520+00:00,0.066,True
2022-10-31 09:06:04.949575+00:00,0.066,True
2022-10-31 09:37:19.187781+00:00,0.067,True
2022-10-31 10:08:34.386397+00:00,0.067,True
2022-10-31 10:39:48.705602+00:00,0.065,True
2022-10-31 11:11:02.870642+00:00,0.066,True
2022-10-31 11:42:21.270225+00:00,0.066,True
2022-10-31 12:13:35.107740+00:00,0.067,True
2022-10-31 12:44:49.186487+00:00,0.068,True
2022-10-31 13:16:03.742597+00:00,0.068,True
2022-10-31 13:47:17.586350+00:00,0.075,True
2022-10-31 14:18:32.062781+00:00,0.073,True
2022-10-31 14:50:01.587687+00:00,0.074,True
2022-10-31 15:21:15.103684+00:00,0.072,True
2022-10-31 15:52:59.589990+00:00,0.072,True
2022-10-31 16:24:14.145902+00:00,0.072,True
2022-10-31 16:55:27.907386+00:00,0.073,True
2022-10-31 17:26:42.383182+00:00,0.065,True
2022-10-31 17:57:56.385460+00:00,0.065,True
2022-10-31 18:29:10.543086+00:00,0.064,True
2022-10-31 19:00:24.710059+00:00,0.06,True
2022-10-31 19:31:39.029848+00:00,0.067,True
2022-10-31 20:02:53.426766+00:00,0.063,True
2022-10-31 20:34:07.904456+00:00,0.065,True
2022-10-31 21:05:22.071227+00:00,0.067,True
2022-10-31 21:36:36.227347+00:00,0.07,True
2022-10-31 22:07:48.865799+00:00,0.063,True
2022-10-31 22:39:03.192853+00:00,0.071,True
2022-10-31 23:10:15.752601+00:00,0.063,True
2022-10-31 23:41:30.072737+00:00,0.072,True
2022-11-01 00:12:43.913075+00:00,0.067,True
2022-11-01 00:43:58.307036+00:00,0.069,True
2022-11-01 01:15:13.024580+00:00,0.068,True
2022-11-01 01:46:27.029567+00:00,0.066,True
2022-11-01 02:17:41.505833+00:00,0.065,True
2022-11-01 02:48:55.589825+00:00,0.067,True
2022-11-01 03:20:09.667267+00:00,0.067,True
2022-11-01 03:51:23.746728+00:00,0.065,True
2022-11-01 04:22:38.146880+00:00,0.069,True
2022-11-01 04:53:52.222627+00:00,0.063,True
2022-11-01 05:10:06.627507+00:00,0.076,True
2022-11-01 05:26:20.707647+00:00,0.084,True
2022-11-01 05:42:35.588279+00:00,0.082,True
2022-11-01 05:58:49.272478+00:00,0.091,True
2022-11-01 06:15:03.668849+00:00,0.104,True
2022-11-01 06:31:16.064726+00:00,0.105,True
2022-11-01 06:47:30.301698+00:00,0.104,True
2022-11-01 07:03:44.309370+00:00,0.101,True
2022-11-01 07:19:58.709620+00:00,0.096,True
2022-11-01 07:36:43.343600+00:00,0.091,True
2022-11-01 07:52:57.183369+00:00,0.089,True
2022-11-01 08:09:11.983231+00:00,0.086,True
2022-11-01 08:25:26.066960+00:00,0.085,True
2022-11-01 08:41:40.147405+00:00,0.082,True
