,Bridge5,class
2023-03-29 06:18:43.023416+00:00,0.116,True
2023-03-29 06:49:57.190325+00:00,0.114,True
2023-03-29 07:21:11.348338+00:00,0.114,True
2023-03-29 07:52:25.745662+00:00,0.118,True
2023-03-29 08:23:40.230045+00:00,0.111,True
2023-03-29 08:54:58.862778+00:00,0.116,True
2023-03-29 09:26:13.119472+00:00,0.112,True
2023-03-29 09:57:27.586397+00:00,0.118,True
2023-03-29 10:29:11.747632+00:00,0.112,True
2023-03-29 11:00:26.145550+00:00,0.112,True
2023-03-29 11:31:40.549965+00:00,0.113,True
2023-03-29 12:03:40.235028+00:00,0.113,True
2023-03-29 12:34:54.381297+00:00,0.116,True
2023-03-29 13:06:08.869414+00:00,0.113,True
2023-03-29 13:37:22.944127+00:00,0.115,True
2023-03-29 14:09:07.345583+00:00,0.112,True
2023-03-29 14:40:21.499772+00:00,0.115,True
2023-03-29 15:11:35.820232+00:00,0.116,True
2023-03-29 15:42:56.227143+00:00,0.112,True
2023-03-29 16:14:10.305487+00:00,0.115,True
2023-03-29 16:45:24.573126+00:00,0.109,True
2023-03-29 17:16:55.105144+00:00,0.112,True
2023-03-29 17:48:39.825083+00:00,0.11,True
2023-03-29 18:20:56.532921+00:00,0.111,True
2023-03-29 18:52:07.905851+00:00,0.109,True
2023-03-29 19:23:38.304832+00:00,0.113,True
2023-03-29 19:54:52.382768+00:00,0.109,True
2023-03-29 20:26:10.104942+00:00,0.114,True
2023-03-29 20:57:44.460460+00:00,0.109,True
2023-03-29 21:28:51.826503+00:00,0.111,True
2023-03-29 22:00:06.305286+00:00,0.111,True
2023-03-29 22:31:35.753836+00:00,0.107,True
2023-03-29 23:03:20.391954+00:00,0.109,True
2023-03-29 23:34:34.228690+00:00,0.111,True
2023-03-30 00:06:03.501087+00:00,0.113,True
2023-03-30 00:37:18.149086+00:00,0.11,True
2023-03-30 01:08:47.584117+00:00,0.113,True
2023-03-30 01:40:02.070145+00:00,0.111,True
2023-03-30 02:11:15.905367+00:00,0.113,True
2023-03-30 02:43:00.790364+00:00,0.112,True
2023-03-30 03:14:13.339671+00:00,0.113,True
2023-03-30 03:45:27.594661+00:00,0.113,True
2023-03-30 04:16:42.070868+00:00,0.115,True
2023-03-30 04:48:11.427342+00:00,0.115,True
2023-03-30 05:19:25.350654+00:00,0.117,True
2023-03-30 05:50:39.585475+00:00,0.114,True
2023-03-30 06:21:53.985428+00:00,0.115,True
2023-03-30 06:53:08.148643+00:00,0.117,True
2023-03-30 07:24:22.233047+00:00,0.118,True
2023-03-30 07:55:36.620082+00:00,0.117,True
2023-03-30 08:26:51.019827+00:00,0.116,True
2023-03-30 08:58:05.179955+00:00,0.118,True
2023-03-30 09:29:49.907140+00:00,0.118,True
2023-03-30 10:01:03.987106+00:00,0.117,True
2023-03-30 10:32:18.464885+00:00,0.118,True
2023-03-30 11:03:32.862694+00:00,0.119,True
2023-03-30 11:34:46.868612+00:00,0.119,True
2023-03-30 12:06:02.221710+00:00,0.116,True
2023-03-30 12:37:15.186541+00:00,0.118,True
2023-03-30 13:08:29.179915+00:00,0.119,True
2023-03-30 13:39:43.982749+00:00,0.122,True
2023-03-30 14:10:58.860511+00:00,0.121,True
2023-03-30 14:42:12.939751+00:00,0.122,True
2023-03-30 15:13:27.267674+00:00,0.124,True
2023-03-30 15:45:28.001311+00:00,0.125,True
2023-03-30 16:16:41.842638+00:00,0.126,True
2023-03-30 16:47:56.144551+00:00,0.124,True
2023-03-30 17:19:56.714595+00:00,0.125,True
2023-03-30 17:51:24.786655+00:00,0.128,True
2023-03-30 18:22:40.147539+00:00,0.126,True
2023-03-30 18:54:09.346230+00:00,0.124,True
2023-03-30 19:25:23.667443+00:00,0.124,True
2023-03-30 19:56:37.521179+00:00,0.12,True
2023-03-30 20:28:07.105380+00:00,0.122,True
2023-03-30 20:59:21.108388+00:00,0.121,True
2023-03-30 21:30:35.667180+00:00,0.123,True
2023-03-30 22:01:50.519834+00:00,0.126,True
2023-03-30 22:33:04.544084+00:00,0.123,True
2023-03-30 23:04:18.787134+00:00,0.123,True
2023-03-30 23:35:54.303443+00:00,0.125,True
2023-03-31 00:07:08.550026+00:00,0.121,True
2023-03-31 00:38:22.621207+00:00,0.124,True
2023-03-31 01:09:37.020230+00:00,0.126,True
2023-03-31 01:40:51.509279+00:00,0.123,True
2023-03-31 02:12:06.188354+00:00,0.125,True
2023-03-31 02:43:20.626487+00:00,0.124,True
2023-03-31 03:14:34.724492+00:00,0.126,True
2023-03-31 03:45:56.866481+00:00,0.122,True
2023-03-31 04:17:27.345025+00:00,0.123,True
2023-03-31 04:48:41.747062+00:00,0.124,True
2023-03-31 05:19:56.145745+00:00,0.123,True
2023-03-31 05:51:10.707569+00:00,0.124,True
2023-03-31 06:22:24.785654+00:00,0.126,True
2023-03-31 06:54:09.269973+00:00,0.124,True
2023-03-31 07:25:46.547515+00:00,0.123,True
2023-03-31 07:57:00.860928+00:00,0.125,True
2023-03-31 08:28:14.704016+00:00,0.124,True
2023-03-31 08:59:29.106549+00:00,0.124,True
2023-03-31 09:31:13.584346+00:00,0.125,True
2023-03-31 10:02:58.143544+00:00,0.129,True
2023-03-31 10:34:10.940518+00:00,0.127,True
2023-03-31 11:05:24.949022+00:00,0.126,True
2023-03-31 11:36:39.019972+00:00,0.125,True
2023-03-31 12:07:53.427457+00:00,0.126,True
2023-03-31 12:39:07.508053+00:00,0.127,True
2023-03-31 13:10:37.020656+00:00,0.126,True
2023-03-31 13:42:21.666739+00:00,0.125,True
2023-03-31 14:13:36.146802+00:00,0.126,True
2023-03-31 14:44:50.225707+00:00,0.129,True
2023-03-31 15:16:04.543011+00:00,0.122,True
2023-03-31 15:47:38.993484+00:00,0.127,True
2023-03-31 16:18:53.187304+00:00,0.124,True
2023-03-31 16:50:07.581468+00:00,0.123,True
2023-03-31 17:21:21.905557+00:00,0.121,True
2023-03-31 17:52:36.143636+00:00,0.122,True
2023-03-31 18:23:50.945915+00:00,0.124,True
2023-03-31 18:55:04.544399+00:00,0.121,True
2023-03-31 19:26:19.260117+00:00,0.118,True
2023-03-31 19:57:32.948376+00:00,0.111,True
2023-03-31 20:29:02.460101+00:00,0.117,True
2023-03-31 21:00:16.712880+00:00,0.112,True
2023-03-31 21:31:31.107910+00:00,0.12,True
2023-03-31 22:02:45.346906+00:00,0.111,True
2023-03-31 22:33:59.504946+00:00,0.115,True
2023-03-31 23:05:14.317311+00:00,0.112,True
2023-03-31 23:36:28.627736+00:00,0.111,True
2023-04-01 00:07:42.785613+00:00,0.112,True
2023-04-01 00:38:56.860996+00:00,0.113,True
2023-04-01 01:10:10.947653+00:00,0.119,True
2023-04-01 01:41:24.784268+00:00,0.109,True
2023-04-01 02:12:54.383071+00:00,0.109,True
2023-04-01 02:44:38.645647+00:00,0.109,True
2023-04-01 03:15:58.545486+00:00,0.11,True
2023-04-01 03:47:12.867443+00:00,0.112,True
2023-04-01 04:18:27.268503+00:00,0.115,True
2023-04-01 04:49:41.764843+00:00,0.114,True
2023-04-01 05:21:00.940491+00:00,0.114,True
2023-04-01 05:52:15.345401+00:00,0.117,True
2023-04-01 06:23:29.186510+00:00,0.116,True
2023-04-01 06:54:44.064660+00:00,0.119,True
2023-04-01 07:25:58.624406+00:00,0.115,True
2023-04-01 07:57:43.104759+00:00,0.116,True
2023-04-01 08:28:57.347083+00:00,0.117,True
2023-04-01 09:00:11.665487+00:00,0.117,True
2023-04-01 09:31:30.140105+00:00,0.114,True
2023-04-01 10:02:44.708486+00:00,0.114,True
2023-04-01 10:34:03.585109+00:00,0.115,True
2023-04-01 11:06:03.579697+00:00,0.115,True
2023-04-01 11:37:18.699953+00:00,0.118,True
2023-04-01 12:08:37.103948+00:00,0.117,True
2023-04-01 12:39:51.421141+00:00,0.118,True
2023-04-01 13:11:21.739716+00:00,0.118,True
2023-04-01 13:43:06.150122+00:00,0.122,True
2023-04-01 14:14:20.551682+00:00,0.118,True
2023-04-01 14:45:34.789284+00:00,0.12,True
2023-04-01 15:16:55.109224+00:00,0.122,True
2023-04-01 15:48:09.344869+00:00,0.121,True
2023-04-01 16:19:23.741861+00:00,0.117,True
2023-04-01 16:50:38.222078+00:00,0.112,True
2023-04-01 17:22:22.305040+00:00,0.111,True
2023-04-01 17:53:36.388422+00:00,0.106,True
2023-04-01 18:24:51.786098+00:00,0.108,True
2023-04-01 18:25:58.460242+00:00,0.108,True
2023-04-01 18:27:05.588337+00:00,0.108,True
2023-04-01 18:58:25.908445+00:00,0.109,True
2023-04-01 19:29:40.786370+00:00,0.106,True
2023-04-01 20:00:54.870258+00:00,0.103,True
2023-04-01 20:32:08.945698+00:00,0.106,True
2023-04-01 21:03:23.103765+00:00,0.098,True
2023-04-01 21:34:52.385794+00:00,0.109,True
2023-04-01 22:06:05.348900+00:00,0.109,True
2023-04-01 22:37:34.625714+00:00,0.113,True
2023-04-01 23:09:19.264223+00:00,0.11,True
2023-04-01 23:40:33.349158+00:00,0.108,True
2023-04-02 00:11:47.508030+00:00,0.111,True
2023-04-02 00:43:02.145441+00:00,0.111,True
2023-04-02 01:15:17.907516+00:00,0.113,True
2023-04-02 01:46:40.386277+00:00,0.115,True
2023-04-02 02:17:54.624225+00:00,0.112,True
2023-04-02 02:49:24.626738+00:00,0.109,True
2023-04-02 03:21:10.066476+00:00,0.113,True
2023-04-02 03:52:53.603762+00:00,0.113,True
2023-04-02 04:24:08.382520+00:00,0.111,True
2023-04-02 04:56:23.346526+00:00,0.112,True
2023-04-02 05:27:52.304185+00:00,0.112,True
2023-04-02 05:59:06.624160+00:00,0.111,True
2023-04-02 06:30:20.868418+00:00,0.113,True
2023-04-02 07:01:35.100723+00:00,0.111,True
2023-04-02 07:33:36.396888+00:00,0.113,True
2023-04-02 08:05:20.794370+00:00,0.114,True
2023-04-02 08:37:23.756146+00:00,0.114,True
2023-04-02 09:09:25.278706+00:00,0.118,True
2023-04-02 09:40:54.074473+00:00,0.115,True
2023-04-02 10:12:08.150717+00:00,0.114,True
2023-04-02 10:43:37.434430+00:00,0.114,True
2023-04-02 11:15:07.994739+00:00,0.115,True
2023-04-02 11:46:21.752639+00:00,0.115,True
2023-04-02 12:18:06.232909+00:00,0.117,True
2023-04-02 12:50:06.958948+00:00,0.116,True
2023-04-02 13:21:26.956333+00:00,0.118,True
2023-04-02 13:52:40.948976+00:00,0.117,True
2023-04-02 14:23:55.198271+00:00,0.118,True
2023-04-02 14:55:09.118020+00:00,0.121,True
2023-04-02 15:26:23.084093+00:00,0.123,True
2023-04-02 15:58:07.835463+00:00,0.123,True
2023-04-02 16:29:37.672533+00:00,0.124,True
2023-04-02 17:00:51.669374+00:00,0.125,True
2023-04-02 17:32:11.127808+00:00,0.122,True
2023-04-02 18:04:19.592389+00:00,0.117,True
2023-04-02 18:35:49.114071+00:00,0.122,True
2023-04-02 19:08:23.195496+00:00,0.12,True
2023-04-02 19:40:07.750679+00:00,0.118,True
2023-04-02 20:12:39.758991+00:00,0.116,True
2023-04-02 20:44:24.160135+00:00,0.119,True
2023-04-02 21:15:38.156442+00:00,0.124,True
2023-04-02 21:46:55.365307+00:00,0.119,True
2023-04-02 22:18:36.470858+00:00,0.115,True
2023-04-02 22:50:05.591088+00:00,0.119,True
2023-04-02 23:21:19.759225+00:00,0.112,True
2023-04-02 23:52:33.672951+00:00,0.115,True
2023-04-03 00:23:47.676500+00:00,0.114,True
2023-04-03 00:55:01.597941+00:00,0.118,True
2023-04-03 01:26:15.596350+00:00,0.119,True
2023-04-03 01:58:00.076754+00:00,0.118,True
2023-04-03 02:29:48.473843+00:00,0.118,True
2023-04-03 03:01:49.915877+00:00,0.119,True
2023-04-03 03:33:37.670539+00:00,0.119,True
2023-04-03 04:05:06.710607+00:00,0.118,True
2023-04-03 04:36:25.758729+00:00,0.119,True
2023-04-03 05:07:54.637836+00:00,0.121,True
2023-04-03 05:39:24.554367+00:00,0.121,True
2023-04-03 06:10:53.858441+00:00,0.123,True
2023-04-03 06:42:09.193406+00:00,0.123,True
2023-04-03 07:14:10.150238+00:00,0.122,True
2023-04-03 07:46:27.997474+00:00,0.122,True
2023-04-03 08:17:42.157575+00:00,0.124,True
2023-04-03 08:49:26.556149+00:00,0.123,True
2023-04-03 09:21:11.034518+00:00,0.124,True
2023-04-03 09:52:55.514899+00:00,0.123,True
2023-04-03 10:24:09.754719+00:00,0.124,True
2023-04-03 10:55:54.155846+00:00,0.124,True
2023-04-03 11:28:26.716535+00:00,0.124,True
2023-04-03 11:59:39.516783+00:00,0.124,True
2023-04-03 12:31:24.072822+00:00,0.125,True
2023-04-03 13:02:54.473108+00:00,0.124,True
2023-04-03 13:34:38.872317+00:00,0.122,True
2023-04-03 14:07:59.913533+00:00,0.124,True
2023-04-03 14:39:13.913357+00:00,0.126,True
2023-04-03 15:10:44.309830+00:00,0.124,True
2023-04-03 15:42:13.589896+00:00,0.122,True
2023-04-03 16:13:33.275106+00:00,0.123,True
2023-04-03 16:45:03.676324+00:00,0.126,True
2023-04-03 17:16:35.036375+00:00,0.123,True
2023-04-03 17:48:19.515226+00:00,0.121,True
2023-04-03 18:19:48.874572+00:00,0.118,True
2023-04-03 18:51:33.196318+00:00,0.115,True
2023-04-03 19:22:47.437248+00:00,0.119,True
2023-04-03 19:54:16.473706+00:00,0.113,True
2023-04-03 20:25:45.671376+00:00,0.111,True
2023-04-03 20:57:30.151062+00:00,0.116,True
2023-04-03 21:29:14.726813+00:00,0.114,True
2023-04-03 22:01:39.750435+00:00,0.11,True
2023-04-03 22:33:10.236821+00:00,0.111,True
2023-04-03 23:04:39.514436+00:00,0.113,True
2023-04-03 23:36:23.833850+00:00,0.111,True
2023-04-04 00:07:36.873780+00:00,0.119,True
2023-04-04 00:39:07.436879+00:00,0.119,True
2023-04-04 01:10:21.433448+00:00,0.12,True
2023-04-04 01:41:53.114678+00:00,0.119,True
2023-04-04 02:13:40.955411+00:00,0.121,True
2023-04-04 02:44:54.875200+00:00,0.119,True
2023-04-04 03:16:08.869441+00:00,0.119,True
2023-04-04 03:47:39.352679+00:00,0.122,True
2023-04-04 04:19:16.951604+00:00,0.121,True
2023-04-04 04:50:46.073357+00:00,0.125,True
2023-04-04 05:22:30.554720+00:00,0.128,True
2023-04-04 05:54:14.957015+00:00,0.125,True
2023-04-04 06:26:08.395122+00:00,0.123,True
2023-04-04 06:57:22.389371+00:00,0.124,True
2023-04-04 07:28:36.394382+00:00,0.124,True
2023-04-04 07:59:50.554250+00:00,0.123,True
2023-04-04 08:32:23.834843+00:00,0.124,True
2023-04-04 09:03:37.834617+00:00,0.123,True
2023-04-04 09:34:50.549743+00:00,0.123,True
2023-04-04 10:06:19.670344+00:00,0.122,True
2023-04-04 10:37:32.479181+00:00,0.123,True
2023-04-04 11:09:49.197514+00:00,0.124,True
2023-04-04 11:41:33.594439+00:00,0.123,True
2023-04-04 12:12:47.754849+00:00,0.124,True
2023-04-04 12:44:32.148938+00:00,0.125,True
2023-04-04 13:15:46.237643+00:00,0.122,True
2023-04-04 13:47:30.633982+00:00,0.121,True
2023-04-04 14:18:51.111569+00:00,0.122,True
2023-04-04 14:50:41.032126+00:00,0.122,True
2023-04-04 15:22:26.957323+00:00,0.124,True
2023-04-04 15:53:41.029857+00:00,0.123,True
2023-04-04 16:24:55.351386+00:00,0.12,True
2023-04-04 16:56:39.756657+00:00,0.12,True
2023-04-04 17:27:54.073292+00:00,0.121,True
2023-04-04 17:59:08.155618+00:00,0.119,True
2023-04-04 18:30:52.956787+00:00,0.114,True
2023-04-04 19:03:07.840772+00:00,0.113,True
2023-04-04 19:34:21.911998+00:00,0.114,True
2023-04-04 20:05:53.273511+00:00,0.111,True
2023-04-04 20:37:22.473342+00:00,0.11,True
2023-04-04 21:08:36.470562+00:00,0.112,True
2023-04-04 21:39:50.477361+00:00,0.114,True
2023-04-04 22:11:53.756520+00:00,0.115,True
2023-04-04 22:43:07.989078+00:00,0.113,True
2023-04-04 23:14:38.476781+00:00,0.115,True
2023-04-04 23:46:08.394239+00:00,0.116,True
2023-04-05 00:17:52.795134+00:00,0.118,True
2023-04-05 00:49:22.078126+00:00,0.119,True
2023-04-05 01:21:07.514124+00:00,0.121,True
2023-04-05 01:53:08.561161+00:00,0.125,True
2023-04-05 02:24:40.794824+00:00,0.123,True
2023-04-05 02:56:31.514525+00:00,0.123,True
2023-04-05 03:27:45.512709+00:00,0.122,True
2023-04-05 03:59:05.998751+00:00,0.121,True
2023-04-05 04:30:50.630479+00:00,0.122,True
2023-04-05 05:02:28.949827+00:00,0.123,True
2023-04-05 05:34:14.870576+00:00,0.123,True
2023-04-05 06:05:35.749840+00:00,0.124,True
2023-04-05 06:36:49.753675+00:00,0.123,True
2023-04-05 07:08:34.156366+00:00,0.123,True
2023-04-05 07:39:48.229950+00:00,0.125,True
2023-04-05 08:11:17.513498+00:00,0.123,True
2023-04-05 08:42:46.550489+00:00,0.124,True
2023-04-05 09:14:16.794933+00:00,0.124,True
2023-04-05 09:46:23.119527+00:00,0.124,True
2023-04-05 10:17:35.753275+00:00,0.124,True
2023-04-05 10:49:04.873639+00:00,0.122,True
2023-04-05 11:20:49.351246+00:00,0.124,True
2023-04-05 11:52:35.754921+00:00,0.124,True
2023-04-05 12:23:49.750400+00:00,0.124,True
2023-04-05 12:55:19.030682+00:00,0.089,True
2023-04-05 13:27:19.353836+00:00,0.104,True
2023-04-05 13:58:33.433124+00:00,0.12,True
2023-04-05 14:30:17.917784+00:00,0.111,True
2023-04-05 15:03:58.637129+00:00,0.115,True
2023-04-05 15:35:12.715122+00:00,0.114,True
2023-04-05 16:06:26.794669+00:00,0.111,True
2023-04-05 16:37:56.949574+00:00,0.11,True
2023-04-05 17:09:46.660834+00:00,0.104,True
2023-04-05 17:41:30.873746+00:00,0.11,True
2023-04-05 18:12:45.037322+00:00,0.111,True
2023-04-05 18:44:06.406862+00:00,0.11,True
2023-04-05 19:16:09.356593+00:00,0.109,True
2023-04-05 19:47:53.998809+00:00,0.106,True
2023-04-05 20:20:11.189806+00:00,0.109,True
2023-04-05 20:51:25.371411+00:00,0.105,True
2023-04-05 21:22:39.529096+00:00,0.105,True
2023-04-05 21:53:53.437852+00:00,0.104,True
2023-04-05 22:25:07.434744+00:00,0.108,True
2023-04-05 22:56:55.110392+00:00,0.107,True
2023-04-05 23:28:56.430515+00:00,0.109,True
2023-04-05 23:45:42.312368+00:00,0.11,True
2023-04-06 00:02:26.718662+00:00,0.109,True
2023-04-06 00:19:11.279199+00:00,0.11,True
2023-04-06 00:35:25.431946+00:00,0.11,True
2023-04-06 00:51:54.557359+00:00,0.108,True
2023-04-06 01:08:09.036213+00:00,0.112,True
2023-04-06 01:24:53.436850+00:00,0.11,True
2023-04-06 01:41:22.796507+00:00,0.112,True
2023-04-06 01:57:37.837709+00:00,0.111,True
2023-04-06 02:13:51.828966+00:00,0.112,True
2023-04-06 02:30:36.160200+00:00,0.111,True
2023-04-06 02:46:50.328886+00:00,0.113,True
2023-04-06 03:03:04.316420+00:00,0.112,True
2023-04-06 03:19:18.314750+00:00,0.112,True
2023-04-06 03:35:48.316989+00:00,0.115,True
2023-04-06 03:52:32.795564+00:00,0.113,True
2023-04-06 04:09:17.513626+00:00,0.11,True
2023-04-06 04:26:01.994890+00:00,0.115,True
2023-04-06 04:42:31.202960+00:00,0.111,True
2023-04-06 04:59:33.518059+00:00,0.11,True
2023-04-06 05:15:48.560249+00:00,0.112,True
2023-04-06 05:32:42.711074+00:00,0.115,True
2023-04-06 05:49:13.350575+00:00,0.11,True
2023-04-06 06:05:27.351072+00:00,0.111,True
2023-04-06 06:21:41.361384+00:00,0.113,True
2023-04-06 06:37:55.433739+00:00,0.116,True
2023-04-06 06:54:25.194699+00:00,0.115,True
2023-04-06 07:11:09.596630+00:00,0.111,True
2023-04-06 07:27:56.551477+00:00,0.11,True
2023-04-06 07:44:10.553947+00:00,0.109,True
2023-04-06 08:00:24.550027+00:00,0.115,True
2023-04-06 08:16:38.553385+00:00,0.115,True
2023-04-06 08:32:53.669862+00:00,0.106,True
2023-04-06 08:49:47.193310+00:00,0.123,True
2023-04-06 09:06:31.753155+00:00,0.118,True
2023-04-06 09:22:45.759737+00:00,0.126,True
2023-04-06 09:39:30.233720+00:00,0.138,True
2023-04-06 09:56:00.395631+00:00,0.133,True
2023-04-06 10:13:02.394332+00:00,0.135,True
2023-04-06 10:30:21.277872+00:00,0.134,True
2023-04-06 10:47:46.313707+00:00,0.129,True
2023-04-06 11:04:16.396370+00:00,0.136,True
2023-04-06 11:20:30.393644+00:00,0.13,True
2023-04-06 11:37:30.957213+00:00,0.128,True
2023-04-06 11:53:49.516313+00:00,0.129,True
2023-04-06 12:10:19.439199+00:00,0.128,True
2023-04-06 12:28:41.191535+00:00,0.146,True
2023-04-06 12:44:55.437964+00:00,0.159,True
2023-04-06 13:01:11.989428+00:00,0.219,True
2023-04-06 13:17:41.114961+00:00,0.3,True
2023-04-06 13:33:58.128105+00:00,0.287,True
2023-04-06 13:50:25.430850+00:00,0.273,True
2023-04-06 14:06:55.997825+00:00,0.418,True
2023-04-06 14:23:20.152632+00:00,0.726,True
2023-04-06 14:40:10.075727+00:00,0.741,True
2023-04-06 14:56:39.356002+00:00,0.671,True
2023-04-06 15:13:03.750502+00:00,1.082,True
2023-04-06 15:29:48.319559+00:00,1.138,True
2023-04-06 15:46:17.437259+00:00,0.966,True
2023-04-06 16:02:33.508941+00:00,1.034,True
2023-04-06 16:18:47.515883+00:00,0.923,True
2023-04-06 16:35:03.038461+00:00,0.98,True
2023-04-06 16:52:38.634239+00:00,0.961,True
2023-04-06 17:09:08.098041+00:00,0.996,True
2023-04-06 17:25:40.890869+00:00,0.936,True
2023-04-06 17:41:57.382808+00:00,0.973,True
2023-04-06 17:58:30.800637+00:00,1.305,True
2023-04-06 18:15:15.349956+00:00,1.281,True
2023-04-06 18:31:29.503900+00:00,1.235,True
2023-04-06 18:47:44.228439+00:00,1.104,True
2023-04-06 19:03:58.543184+00:00,0.967,True
2023-04-06 19:20:13.186213+00:00,0.853,True
2023-04-06 19:37:13.184416+00:00,0.734,True
2023-04-06 19:53:27.422172+00:00,0.643,True
2023-04-06 20:09:41.837102+00:00,0.599,True
2023-04-06 20:25:54.461988+00:00,0.537,True
2023-04-06 20:42:09.108191+00:00,0.514,True
2023-04-06 20:58:23.501091+00:00,0.499,True
2023-04-06 21:14:38.147649+00:00,0.45,True
2023-04-06 21:30:52.385749+00:00,3.056,False
2023-04-06 21:47:06.945915+00:00,3.056,False
2023-04-06 22:03:21.186627+00:00,3.056,False
2023-04-06 22:19:35.983318+00:00,3.056,False
2023-04-06 22:36:14.781059+00:00,3.056,False
2023-04-06 22:52:29.024581+00:00,3.056,False
2023-04-06 23:08:43.109850+00:00,0.269,True
2023-04-06 23:24:57.824250+00:00,0.26,True
2023-04-06 23:41:12.546541+00:00,0.246,True
2023-04-06 23:57:27.263820+00:00,0.236,True
2023-04-07 00:13:41.107590+00:00,0.231,True
2023-04-07 00:29:59.347825+00:00,0.225,True
2023-04-07 00:46:13.266630+00:00,0.218,True
2023-04-07 01:02:28.141023+00:00,0.215,True
2023-04-07 01:18:42.147433+00:00,0.212,True
2023-04-07 01:34:56.710077+00:00,0.209,True
2023-04-07 01:51:11.024694+00:00,0.205,True
2023-04-07 02:07:25.108317+00:00,0.203,True
2023-04-07 02:23:39.909263+00:00,0.199,True
2023-04-07 02:39:52.784912+00:00,0.198,True
2023-04-07 02:56:07.430167+00:00,0.196,True
2023-04-07 03:12:21.504579+00:00,0.194,True
2023-04-07 03:28:35.663814+00:00,0.192,True
2023-04-07 03:44:50.069729+00:00,0.19,True
2023-04-07 04:01:04.224311+00:00,0.189,True
2023-04-07 04:17:19.025988+00:00,0.187,True
2023-04-07 04:33:37.028378+00:00,0.185,True
2023-04-07 04:49:51.679894+00:00,0.183,True
2023-04-07 05:06:05.587405+00:00,0.181,True
2023-04-07 05:22:19.988913+00:00,0.18,True
2023-04-07 05:38:33.341005+00:00,0.178,True
2023-04-07 05:54:47.264056+00:00,0.178,True
2023-04-07 06:11:31.509046+00:00,0.176,True
2023-04-07 06:28:16.468398+00:00,0.177,True
2023-04-07 06:44:30.384183+00:00,0.175,True
2023-04-07 07:00:44.546059+00:00,0.173,True
2023-04-07 07:17:04.389563+00:00,0.227,True
2023-04-07 07:33:18.619905+00:00,0.471,True
2023-04-07 07:49:47.987242+00:00,0.385,True
2023-04-07 08:06:02.550349+00:00,0.361,True
2023-04-07 08:22:20.548762+00:00,0.405,True
2023-04-07 08:38:35.179927+00:00,3.056,False
2023-04-07 08:54:49.182492+00:00,3.056,False
2023-04-07 09:11:03.906113+00:00,3.056,False
2023-04-07 09:27:17.859058+00:00,3.056,False
2023-04-07 09:43:31.911078+00:00,3.056,False
2023-04-07 09:59:46.389216+00:00,3.056,False
2023-04-07 10:16:31.109316+00:00,3.056,False
2023-04-07 10:32:45.587513+00:00,3.056,False
2023-04-07 10:49:00.059832+00:00,3.056,False
2023-04-07 11:05:14.303883+00:00,0.274,True
2023-04-07 11:21:33.663772+00:00,0.33,True
2023-04-07 11:37:48.145868+00:00,0.371,True
2023-04-07 11:54:03.023599+00:00,3.056,False
2023-04-07 12:10:47.827177+00:00,0.365,True
2023-04-07 12:27:02.704771+00:00,0.343,True
2023-04-07 12:43:17.101504+00:00,0.326,True
2023-04-07 12:59:31.266326+00:00,0.321,True
2023-04-07 13:15:46.061113+00:00,0.352,True
2023-04-07 13:31:58.946527+00:00,3.056,False
2023-04-07 13:48:13.828764+00:00,3.056,False
2023-04-07 14:04:28.385603+00:00,3.056,False
2023-04-07 14:20:46.628255+00:00,3.056,False
2023-04-07 14:37:07.107500+00:00,3.056,False
2023-04-07 14:53:20.865547+00:00,3.056,False
2023-04-07 15:09:35.740091+00:00,3.056,False
2023-04-07 15:26:20.702620+00:00,0.225,True
2023-04-07 15:42:39.506816+00:00,0.233,True
2023-04-07 15:58:53.585362+00:00,0.248,True
2023-04-07 16:15:08.304592+00:00,0.264,True
2023-04-07 16:31:22.383368+00:00,0.275,True
2023-04-07 16:47:56.384744+00:00,0.251,True
2023-04-07 17:04:25.901744+00:00,0.241,True
2023-04-07 17:20:40.465497+00:00,3.056,False
2023-04-07 17:36:55.340952+00:00,3.056,False
2023-04-07 17:53:24.785980+00:00,3.056,False
2023-04-07 18:09:39.343809+00:00,3.056,False
2023-04-07 18:26:09.427753+00:00,0.222,True
2023-04-07 18:42:23.745422+00:00,0.221,True
2023-04-07 18:58:38.387347+00:00,0.218,True
2023-04-07 19:14:52.703664+00:00,0.261,True
2023-04-07 19:31:06.964647+00:00,0.27,True
2023-04-07 19:47:21.186347+00:00,0.254,True
2023-04-07 20:03:35.349014+00:00,0.247,True
2023-04-07 20:19:49.184260+00:00,0.232,True
2023-04-07 20:36:04.145846+00:00,0.222,True
2023-04-07 20:52:18.789665+00:00,0.213,True
2023-04-07 21:08:32.388274+00:00,3.056,False
2023-04-07 21:24:46.939773+00:00,3.056,False
2023-04-07 21:41:01.107353+00:00,3.056,False
2023-04-07 21:57:15.016060+00:00,3.056,False
2023-04-07 22:13:29.336090+00:00,0.196,True
2023-04-07 22:29:43.899855+00:00,0.206,True
2023-04-07 22:45:58.103818+00:00,0.253,True
2023-04-07 23:02:12.289548+00:00,0.322,True
2023-04-07 23:18:26.697540+00:00,0.319,True
2023-04-07 23:34:40.861392+00:00,0.275,True
2023-04-07 23:50:55.030783+00:00,0.25,True
2023-04-08 00:07:09.745707+00:00,0.248,True
2023-04-08 00:38:24.068244+00:00,0.269,True
2023-04-08 01:09:42.946759+00:00,3.056,False
2023-04-08 01:40:57.907025+00:00,3.056,False
2023-04-08 02:12:11.982990+00:00,3.056,False
